1785335162190987	502	19201
1785335162190986	502	19249
1785335162190982	502	19259
1785335162190979	502	19268
1785335162190978	502	19279
1785335162190314	502	23958
1785335162190247	502	24041
1785335162190246	502	24046
1785335162190245	502	24052
1785335162190312	502	23996
1785335162190310	502	24002
1785335162190253	502	24062
1785335162190248	502	24072
1785335162190314	502	24012
1785335162190313	502	24017
1785335162190996	502	23906
1785335162190990	502	23931
1785335162190989	502	23936
1785335162190988	502	23940
1785335162190987	502	23945
1785335162206867	502	8457
1785335162206797	502	8538
1785335162206750	502	8588
1785335162206838	502	8506
1785335162206836	502	8512
1785335162206859	502	8500
1785335162206851	502	8511
1785335162206849	502	8517
1785335162206117	502	9286
1785335162205367	502	10070
1785335162206866	502	9106
1785335162206860	502	9124
1785335162210928	502	7968
1785335162207478	502	11437
1785335162206115	502	14359
1785335162206114	502	14374
1785335162206103	502	14389
1785335162206095	502	14400
1785335162206094	502	14405
1785335162206092	502	14411
1785335162206090	502	14416
1785335162206087	502	14423
1785335162206078	502	14435
1785335162205366	502	15170
1785335162205357	502	15183
1785335162205356	502	15188
1785335162205355	502	15192
1785335162205353	502	15197
1785335162205351	502	15202
1785335162205350	502	15207
1785335162205345	502	15216
1785335162205339	502	15225
1785335162210253	502	15337
1785335162211538	502	17471
1785335162211531	502	17496
1785335162211530	502	17504
1785335162211527	502	17512
1785335162211526	502	17519
1785335162211524	502	17525
1785335162211519	502	17536
1785335162211518	502	17543
1785335162211517	502	17559
1785335162210129	502	18966
1785335162210127	502	18974
1785335162210119	502	18987
1785335162210118	502	19002
1785335162210116	502	19010
1785335162210114	502	19016
1785335162210110	502	19026
1785335162210103	502	19038
1785335162210095	502	19051
1785335162210244	502	18913
1785335162210239	502	18924
1785335162210230	502	18938
1785335162213309	502	15874
1785335162213301	502	15888
1785335162208797	502	20413
1785335162208795	502	20420
1785335162208794	502	20426
1785335162208793	502	20433
1785335162215986	502	13253
1785335162209449	502	19804
1785335162209443	502	19817
1785335162209441	502	19824
1785335162209422	502	19848
1785335162209421	502	19854
1785335162209419	502	19861
1785335162209409	502	19879
1785335162209408	502	19885
1785335162209407	502	19891
1785335162212014	502	17488
1785335162212011	502	17501
1785335162212007	502	17510
1785335162212003	502	17518
1785335162211999	502	17527
1785335162211996	502	17535
1785335162211990	502	17550
1785335162211989	502	17556
1785335162214237	502	15320
1785335162214331	502	15239
1785335162213836	502	15922
1785335162215406	502	15380
1785335162215440	502	15394
1785335162207463	502	23389
1785335162207458	502	23405
1785335162207453	502	23415
1785335162207451	502	23421
1785335162214934	502	16661
1785335162208157	502	23585
1785335162208154	502	23599
1785335162208153	502	23606
1785335162208144	502	23619
1785335162208143	502	23625
1785335162208141	502	23631
1785335162208132	502	23645
1785335162208126	502	23655
1785335162208791	502	23498
1785335162208785	502	23513
1785335162208783	502	23519
1785335162208775	502	23531
1785335162208770	502	23540
1785335162213325	502	19307
1785335162212015	502	20728
1785335162211539	502	21922
1785335162210898	502	23476
1785335162210923	502	23463
1785335162210922	502	23470
1785335162210909	502	23487
1785335162210908	502	23493
1785335162210906	502	23498
1785335162210897	502	23512
1785335162210895	502	23517
1785335162210894	502	23523
1785335162208155	502	26284
1785335162207476	502	26979
1785335162207475	502	26985
1785335162207473	502	26991
1785335162207466	502	27003
1785335162207465	502	27008
1785335162210130	502	24647
1785335162209450	502	25480
1785335162208844	502	26102
1785335162229037	502	8516
1785335162229064	502	8513
1785335162229058	502	8522
1785335162229053	502	8531
1785335162229048	502	8539
1785335162229042	502	8547
1785335162229031	502	8562
1785335162229023	502	8573
1785335162229079	502	8520
1785335162229148	502	8462
1785335162229542	502	8076
1785335162229533	502	8105
1785335162229529	502	8113
1785335162229524	502	8120
1785335162229519	502	8128
1785335162229514	502	8137
1785335162229508	502	8146
1785335162229547	502	8110
1785335162211997	502	25663
1785335162229573	502	8279
1785335162214328	502	23532
1785335162214322	502	23543
1785335162214317	502	23553
1785335162218908	502	18971
1785335162218917	502	18968
1785335162229224	502	8675
1785335162229218	502	8684
1785335162229213	502	8692
1785335162229228	502	8680
1785335162229186	502	8729
1785335162229191	502	8755
1785335162229300	502	8652
1785335162215364	502	22631
1785335162215981	502	22019
1785335162215367	502	22637
1785335162215360	502	22649
1785335162215350	502	22688
1785335162215346	502	22696
1785335162215341	502	22706
1785335162215337	502	22713
1785335162215331	502	22725
1785335162208158	502	30705
1785335162214314	502	27626
1785335162214311	502	27640
1785335162214304	502	27651
1785335162214295	502	27664
1785335162214291	502	27672
1785335162214283	502	27684
1785335162213826	502	35269
1785335162213834	502	35281
1785335162213835	502	35286
1785335162213833	502	35293
1785335162213832	502	35299
1785335162229768	502	19368
1785335162213798	502	35343
1785335162214234	502	34920
1785335162214233	502	34926
1785335162214231	502	34934
1785335162214230	502	34940
1785335162214226	502	34949
1785335162214225	502	34955
1785335162214221	502	34963
1785335162214220	502	34969
1785335162229561	502	19634
1785335162212763	502	36530
1785335162229143	502	20192
1785335162229138	502	20205
1785335162229133	502	20213
1785335162215143	502	34206
1785335162229129	502	20226
1785335162229123	502	20236
1785335162229118	502	20246
1785335162229104	502	20264
1785335162229098	502	20275
1785335162217962	502	31420
1785335162229296	502	20092
1785335162229291	502	20102
1785335162229282	502	20115
1785335162229278	502	20124
1785335162229273	502	20132
1785335162211926	502	37482
1785335162229268	502	20141
1785335162229263	502	20152
1785335162229257	502	20162
1785335162210970	502	38561
1785335162229242	502	20310
1785335162209110	502	40787
1785335162209995	502	39937
1785335162208104	502	41936
1785335162207237	502	42983
1785335162206342	502	44149
1785335162205570	502	45111
1785335162229172	502	21598
1785335162213797	502	38686
1785335162214232	502	38270
1785335162208085	502	49435
1785335162208084	502	49461
1785335162208082	502	49471
1785335162208080	502	49481
1785335162208078	502	49490
1785335162208076	502	49500
1785335162208069	502	49514
1785335162220566	502	37213
1785335162220017	502	37777
1785335162220515	502	37312
1785335162207235	502	50653
1785335162207226	502	50673
1785335162207225	502	50683
1785335162207223	502	50692
1785335162207222	502	50700
1785335162207220	502	50710
1785335162207219	502	50719
1785335162207214	502	50731
1785335162207213	502	50757
1785335162217193	502	40794
1785335162218329	502	39846
1785335162216134	502	42059
1785335162206337	502	51871
1785335162206335	502	51879
1785335162206334	502	51886
1785335162206332	502	51893
1785335162206331	502	51901
1785335162206329	502	51908
1785335162206324	502	51920
1785335162214931	502	45914
1785335162214927	502	45932
1785335162214924	502	45941
1785335162214919	502	45951
1785335162225612	502	35264
1785335162210259	502	50622
1785335162229165	502	31720
1785335162229160	502	31730
1785335162205569	502	55929
1785335162205567	502	55944
1785335162205566	502	55952
1785335162205564	502	56001
1785335162205552	502	56021
1785335162205550	502	56029
1785335162205549	502	56156
1785335162205547	502	56173
1785335162206320	502	55424
1785335162206318	502	55433
1785335162213320	502	49676
1785335162213319	502	49693
1785335162213317	502	49699
1785335162213313	502	49707
1785335162213312	502	49716
1785335162213311	502	49723
1785335162213309	502	49728
1785335162213796	502	53561
1785335162213795	502	53582
1785335162209108	502	63882
1785335162209106	502	63899
1785335162209104	502	63906
1785335162209093	502	63921
1785335162209091	502	63926
1785335162209088	502	63933
1785335162209087	502	63941
1785335162209081	502	63950
1785335162218790	502	54253
1785335162218789	502	54259
1785335162218737	502	54314
1785335162218734	502	54321
1785335162218733	502	54339
1785335162218731	502	54344
1785335162218730	502	54349
1785335162218729	502	54353
1785335162218724	502	54363
1785335162208102	502	64993
1785335162208100	502	65006
1785335162209968	502	63146
1785335162209966	502	63153
1785335162218320	502	55032
1785335162218319	502	55041
1785335162218318	502	55046
1785335162218316	502	55050
1785335162218310	502	55061
1785335162249558	502	23817
1785335162218309	502	55066
1785335162249422	502	23973
1785335162237602	502	35811
1785335162237662	502	35761
1785335162217172	502	56285
1785335162217171	502	56293
1785335162217188	502	56281
1785335162217186	502	56286
1785335162217184	502	56292
1785335162217182	502	56297
1785335162217181	502	56302
1785335162217174	502	56312
1785335162217169	502	56322
1785335162250697	502	22805
1785335162250501	502	23045
1785335162217957	502	55610
1785335162217954	502	55618
1785335162217953	502	55622
1785335162241969	502	31677
1785335162238872	502	34794
1785335162217952	502	55716
1785335162217951	502	55722
1785335162217949	502	55728
1785335162237910	502	35767
1785335162217946	502	55742
1785335162217945	502	55747
1785335162217944	502	55753
1785335162250777	502	22923
1785335162257832	502	15878
1785335162257787	502	15934
1785335162220563	502	53164
1785335162220559	502	53174
1785335162220556	502	53183
1785335162220552	502	53192
1785335162220549	502	53200
1785335162220546	502	53209
1785335162220542	502	53218
1785335162220538	502	53228
1785335162237894	502	35883
1785335162237948	502	35922
1785335162218313	502	55623
1785335162220511	502	53478
1785335162220508	502	56263
1785335162220504	502	56282
1785335162220501	502	56291
1785335162220497	502	56350
1785335162220494	502	56360
1785335162220490	502	56370
1785335162220485	502	56382
1785335162218791	502	58103
1785335162216132	502	60776
1785335162216130	502	60783
1785335162216128	502	60788
1785335162216126	502	60793
1785335162216121	502	60803
1785335162216118	502	60810
1785335162216112	502	60819
1785335162216110	502	60824
1785335162216108	502	60831
1785335162215141	502	61859
1785335162215139	502	61866
1785335162215137	502	61871
1785335162215127	502	61886
1785335162215125	502	61891
1785335162215123	502	61897
1785335162215121	502	61903
1785335162215110	502	61918
1785335162212762	502	64309
1785335162212760	502	64316
1785335162212754	502	64326
1785335162212746	502	64338
1785335162212752	502	64335
1785335162212750	502	64341
1785335162212748	502	64346
1785335162212734	502	64364
1785335162211924	502	72137
1785335162211918	502	72183
1785335162211912	502	72199
1785335162211910	502	72208
1785335162211908	502	72218
1785335162211906	502	72227
1785335162211893	502	72248
1785335162211887	502	72261
1785335162211885	502	72270
1785335162210964	502	73218
1785335162210962	502	73228
1785335162210956	502	73241
1785335162210954	502	73250
1785335162210938	502	73274
1785335162210936	502	73283
1785335162210934	502	73292
1785335162210932	502	73301
1785335162210961	502	73279
1785335162249413	502	35158
1785335162257749	502	27019
1785335162231602	502	53261
1785335162230796	502	54154
1785335162257992	502	26963
1785335162249538	502	35438
1785335162230838	502	54170
1785335162205557	502	79455
1785335162258183	502	26864
1785335162218328	502	66727
1785335162218323	502	66739
1785335162241965	502	43378
1785335162241961	502	43408
1785335162241957	502	43425
1785335162241953	502	43442
1785335162241948	502	43459
1785335162237872	502	47548
1785335162237868	502	47596
1785335162237863	502	47614
1785335162237858	502	47632
1785335162257845	502	27704
1785335162220015	502	65504
1785335162220014	502	65513
1785335162234475	502	51066
1785335162220013	502	65533
1785335162220016	502	65539
1785335162234471	502	51084
1785335162220009	502	65552
1785335162234466	502	51102
1785335162220008	502	65562
1785335162234462	502	51119
1785335162220007	502	65652
1785335162220006	502	65683
1785335162220005	502	65693
1785335162234458	502	51243
1785335162230874	502	54847
1785335162230870	502	54866
1785335162258198	502	27543
1785335162230865	502	54884
1785335162257975	502	27782
1785335162230860	502	54903
1785335162237918	502	47976
1785335162232639	502	53276
1785335162252504	502	33589
1785335162249157	502	36988
1785335162237881	502	48302
1785335162234419	502	51778
1785335162234415	502	51794
1785335162234411	502	51811
1785335162215131	502	71100
1785335162234406	502	51828
1785335162234403	502	51845
1785335162249355	502	36899
1785335162237652	502	48625
1785335162249388	502	36895
1785335162237649	502	48642
1785335162237646	502	48657
1785335162237643	502	48672
1785335162237640	502	48687
1785335162237637	502	48703
1785335162232751	502	53609
1785335162237598	502	48790
1785335162237595	502	48807
1785335162237591	502	48829
1785335162237588	502	48867
1785335162237585	502	48882
1785335162237582	502	48898
1785335162237579	502	48913
1785335162233466	502	53039
1785335162249418	502	37121
1785335162249413	502	37139
1785335162249408	502	37157
1785335162249404	502	37172
1785335162249400	502	37188
1785335162212728	502	73978
1785335162249395	502	37317
1785335162249391	502	37340
1785335162249331	502	37409
1785335162237955	502	48791
1785335162234935	502	51825
1785335162234442	502	52447
1785335162231782	502	55127
1785335162231778	502	55144
1785335162231774	502	55160
1785335162231770	502	55176
1785335162231766	502	55192
1785335162231760	502	55210
1785335162231756	502	55227
1785335162231750	502	55245
1785335162249371	502	37668
1785335162249366	502	37687
1785335162249362	502	37703
1785335162249358	502	37719
1785335162249349	502	37739
1785335162249345	502	37755
1785335162249340	502	37772
1785335162237613	502	49513
1785335162234785	502	52354
1785335162249375	502	37776
1785335162232312	502	54866
1785335162232305	502	54886
1785335162232300	502	54904
1785335162232295	502	54921
1785335162237907	502	49324
1785335162237904	502	49338
1785335162237901	502	49354
1785335162234948	502	52318
1785335162238061	502	49234
1785335162238053	502	49256
1785335162238049	502	49272
1785335162238045	502	49288
1785335162238040	502	49304
1785335162238011	502	49345
1785335162238007	502	49362
1785335162238002	502	49378
1785335162237998	502	49395
1785335162209079	502	78342
1785335162249917	502	37551
1785335162273033	502	14818
1785335162209993	502	78041
1785335162209991	502	78078
1785335162209989	502	78086
1785335162209987	502	78096
1785335162209976	502	78114
1785335162209974	502	78131
1785335162209972	502	78140
1785335162249937	502	38196
1785335162273120	502	15023
1785335162257580	502	30588
1785335162257572	502	30604
1785335162257564	502	30619
1785335162257557	502	30633
1785335162257549	502	30646
1785335162257540	502	30663
1785335162250048	502	38162
1785335162249144	502	39373
1785335162249139	502	39401
1785335162249109	502	39444
1785335162249129	502	39435
1785335162249124	502	39453
1785335162249119	502	39471
1785335162249134	502	39468
1785335162252493	502	36232
1785335162277100	502	12531
1785335162257950	502	31895
1785335162257942	502	31922
1785335162257934	502	31938
1785335162257927	502	31952
1785335162257919	502	31966
1785335162257912	502	31980
1785335162257904	502	31994
1785335162257896	502	32009
1785335162250229	502	39684
1785335162249197	502	42272
1785335162249193	502	42310
1785335162249187	502	42329
1785335162249182	502	42345
1785335162249177	502	42368
1785335162249172	502	42385
1785335162249167	502	42402
1785335162249162	502	42419
1785335162234398	502	57527
1785335162234394	502	57561
1785335162234389	502	57580
1785335162234384	502	57599
1785335162237659	502	54477
1785335162237656	502	54504
1785335162237575	502	57150
1785335162232309	502	62453
1785335162285514	502	20453
1785335162258211	502	47821
1785335162284243	502	22854
1785335162273089	502	34074
1785335162273085	502	34094
1785335162284237	502	26014
1785335162284187	502	26105
1785335162285377	502	25647
1785335162285484	502	25575
1785335162285471	502	25596
1785335162285456	502	25619
1785335162285415	502	25669
1785335162285402	502	25689
1785335162285390	502	25708
1785335162276870	502	35910
1785335162261754	502	51033
1785335162276863	502	35985
1785335162276857	502	36055
1785335162276851	502	36069
1785335162276843	502	36085
1785335162261748	502	51182
1785335162276790	502	36144
1785335162276784	502	36161
1785335162258248	502	54701
1785335162273995	502	38958
1785335162273713	502	39249
1785335162258241	502	54740
1785335162260878	502	52110
